position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,localScale.x,localScale.y,localScale.z,localPosition.x,localPosition.y,localPosition.z,localRotation.x,localRotation.y,localRotation.z,localRotation.w,frame,timeStamp,
-0.1273722,1.240311,1.057347,-0.2231815,-0.05161642,-0.7153909,-0.6601074,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7123,101.4657,
-0.1274099,1.242721,1.054538,-0.2287835,-0.06327397,-0.7201452,-0.6519552,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7124,101.4796,
-0.1273708,1.245139,1.05168,-0.232615,-0.07430717,-0.7211735,-0.6482881,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7125,101.4932,
-0.1271347,1.24753,1.048761,-0.2356445,-0.08295387,-0.7184913,-0.649123,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7126,101.5075,
-0.1266048,1.249918,1.045668,-0.2399188,-0.08970578,-0.7140848,-0.6515175,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7127,101.5214,
-0.1259444,1.252386,1.042463,-0.2450814,-0.09771487,-0.7121432,-0.6505683,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7128,101.5355,
-0.1249938,1.255117,1.038926,-0.2507172,-0.1054276,-0.712817,-0.6464658,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7129,101.5491,
-0.1235095,1.25801,1.035202,-0.2578943,-0.1124202,-0.7152377,-0.6397558,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7130,101.5634,
-0.121727,1.260985,1.031554,-0.2637793,-0.120365,-0.7159804,-0.635063,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7131,101.5769,
-0.1191156,1.264015,1.027782,-0.2697559,-0.1291483,-0.7151948,-0.6317033,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7132,101.5911,
-0.1159767,1.266894,1.023995,-0.2782587,-0.1379255,-0.7141597,-0.6273154,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7133,101.605,
-0.1127621,1.269528,1.020286,-0.2888451,-0.1454957,-0.7140983,-0.6208569,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7134,101.6194,
-0.10901,1.27168,1.016533,-0.3016979,-0.1527596,-0.7126505,-0.6146318,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7135,101.6328,
-0.1049899,1.27326,1.012546,-0.3155321,-0.1579465,-0.7065673,-0.6133965,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7136,101.6473,
-0.1001399,1.273989,1.008408,-0.3320971,-0.1612096,-0.6941721,-0.6179385,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7137,101.6612,
-0.09482031,1.274908,1.003556,-0.3461967,-0.1728058,-0.6784397,-0.6245043,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7138,101.675,
-0.08956864,1.275705,0.9985071,-0.3558271,-0.1872131,-0.6609087,-0.6336703,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7139,101.6883,
-0.08442477,1.276312,0.9934857,-0.3677155,-0.1999592,-0.6447299,-0.6396289,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7140,101.7024,
-0.08043662,1.278298,0.9869779,-0.3948779,-0.2070362,-0.6314737,-0.6343884,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7141,101.7165,
-0.07706477,1.283345,0.9823872,-0.3863684,-0.2422507,-0.6324347,-0.6261474,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7142,101.7305,
-0.07388761,1.287265,0.9777511,-0.3882004,-0.2598912,-0.6287631,-0.6216221,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7143,101.7443,
-0.07032807,1.289478,0.9743592,-0.3983651,-0.2693231,-0.6261435,-0.6137709,0.0025,0.0025,0.0025,0,0,0.01,0,0,0.7071068,0.7071068,7144,101.7584,
